item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,ljt_eligibility,candidate_id,sentence_text,syntactic_frame,rationale,known_risks,approach_label,llm_draft_version
uvlt_2k_t07_i03,avoid,2K,verb,try not to do,appropriate,NA,,routine,eligible,2,She avoided the rude customer today.,SVO-temporal,try-not-to-do sense forced by 'avoided' + 'rude customer today',,customer-obj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t07_i03,avoid,2K,verb,try not to do,appropriate,NA,,routine,eligible,3,He avoided eye contact with her.,SVO-PP,try-not-to-do sense forced by 'avoided eye contact with her',,eye-contact,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t07_i03,avoid,2K,verb,try not to do,inappropriate,b_collocation,b_collocation,routine,eligible,1,She avoided heavy triangles every morning.,SVO-temporal,avoid + 'triangles' non-collocate (avoid traffic/conflict/mistakes/problems/eye contact standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t07_i03,avoid,2K,verb,try not to do,inappropriate,b_collocation,b_collocation,routine,eligible,2,She avoided the rude thunder today.,SVO-temporal,'avoid thunder' non-collocate as person/action obj; avoid traffic/conflict/problems/mistakes standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t07_i03,avoid,2K,verb,try not to do,inappropriate,b_collocation,b_collocation,routine,eligible,3,He avoided triangle contact with her.,SVO-PP,'triangle contact' non-collocate; avoid eye/physical/body/direct contact standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i01,receive,2K,verb,get something,appropriate,NA,,routine,eligible,1,She received a nice birthday gift.,SVO,get-something sense forced by 'nice birthday gift',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i01,receive,2K,verb,get something,appropriate,NA,,routine,eligible,2,He received a kind email today.,SVO-temporal,get-something sense forced by 'received' + 'kind email today',,email-obj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i01,receive,2K,verb,get something,appropriate,NA,,routine,eligible,3,She received many flowers at work.,SVO-PP,get-something sense forced by 'received' + 'many flowers at work',,flowers-obj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i01,receive,2K,verb,get something,inappropriate,b_collocation,b_collocation,routine,eligible,1,She received a nice birthday sky.,SVO,receive + 'sky' non-collocate (receive gift/letter/email/call/message/award standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i01,receive,2K,verb,get something,inappropriate,b_collocation,b_collocation,routine,eligible,2,He received a kind thunder today.,SVO-temporal,'receive thunder' non-collocate; receive gift/letter/email/call/message/award standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i01,receive,2K,verb,get something,inappropriate,b_collocation,b_collocation,routine,eligible,3,She received many rainbows at work.,SVO-PP,'receive rainbows' non-collocate; receive + tangible/transferable items standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i02,bump,2K,verb,hit gently,appropriate,NA,,routine,eligible,1,He bumped his knee on the desk.,SVO-PP,hit-gently sense forced by 'knee on desk',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i02,bump,2K,verb,hit gently,appropriate,NA,,routine,eligible,2,She bumped her head against wood.,SVO-PP,hit-gently sense forced by 'bumped her head against wood',,head-obj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i02,bump,2K,verb,hit gently,appropriate,NA,,routine,eligible,3,He bumped his elbow on ice.,SVO-PP,hit-gently sense forced by 'bumped his elbow on ice',,elbow-obj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i02,bump,2K,verb,hit gently,inappropriate,b_collocation,b_collocation,routine,eligible,1,He bumped his dream on the desk.,SVO-PP,bump + 'dream' as obj non-collocate (bump head/knee/elbow/into someone standard),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i02,bump,2K,verb,hit gently,inappropriate,b_collocation,b_collocation,routine,eligible,2,She bumped her silence against wood.,SVO-PP,'bump silence' non-collocate; bump body part (head/elbow/knee/shoulder/into-something) standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i02,bump,2K,verb,hit gently,inappropriate,b_collocation,b_collocation,routine,eligible,3,He bumped his rainbow on ice.,SVO-PP,'bump rainbow' non-collocate; bump + body part against surface standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i03,include,2K,verb,have as part of something,appropriate,NA,,routine,eligible,1,The price includes all the drinks.,SVO,have-as-part sense forced by 'price includes all the',,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i03,include,2K,verb,have as part of something,appropriate,NA,,routine,eligible,2,The menu includes several hot dishes.,SVO,have-as-part sense forced by 'menu includes' + 'several hot dishes',,menu-subj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i03,include,2K,verb,have as part of something,appropriate,NA,,routine,eligible,3,Our plan includes safety and rest.,SVO,have-as-part sense forced by 'our plan includes safety and rest',,plan-subj,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i03,include,2K,verb,have as part of something,inappropriate,b_collocation,b_collocation,routine,eligible,1,The price includes all the whispers.,SVO,include + 'whispers' non-collocate (include tax/fees/meals/drinks/breakfast standard in this price context),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i03,include,2K,verb,have as part of something,inappropriate,b_collocation,b_collocation,routine,eligible,2,The menu includes several hot whispers.,SVO,'menu includes whispers' non-collocate; menu includes dishes/items/drinks/options standard,,object-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t08_i03,include,2K,verb,have as part of something,inappropriate,b_collocation,b_collocation,routine,eligible,3,Our plan includes thunder and rest.,SVO,'plan includes thunder' non-collocate; include tax/fees/meals/stages/components standard,,object-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,appropriate,NA,,routine,eligible,1,She was proud of her daughter.,SVC-PP,feeling-good sense forced by 'of her daughter' (+human),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,appropriate,NA,,routine,eligible,2,He was proud of his team.,SVC-PP,feeling-good sense forced by '+human' + 'of his team',,team-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,appropriate,NA,,routine,eligible,3,She felt proud of her project.,SV-PP,feeling-good sense forced by +human subj + 'project',,felt-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,inappropriate,a_selectional,a_selectional,routine,eligible,1,She was proud of her pencil.,SVC-PP,proud of + 'pencil' (+ordinary_object) violates +achievement/+worthwhile obj selection,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,inappropriate,a_selectional,a_selectional,routine,eligible,2,He was proud of his pencil.,SVC-PP,proud of + +achievement/+worthwhile required; 'pencil' is -worthwhile/ordinary,,worthwhile-violation,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,inappropriate,a_selectional,a_selectional,routine,eligible,3,She felt proud of her rainbow.,SV-PP,"proud of + 'rainbow' (natural phenomenon, not personal achievement) violates +personal-achievement selection",,worthwhile-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i02,super,2K,adjective,great,appropriate,NA,,careful,careful,1,That was a super nice day.,SVC,great sense forced by 'super' as intensifier + 'nice day',minority-sense. This is fragile; reviewer flag. 'super cloud' can be parsed as 'really cloudy'.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i02,super,2K,adjective,great,appropriate,NA,,careful,careful,2,That was a super fun party.,SVC,great sense forced by 'super fun party',fragile target; minority-sense (superior).,party-copula,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i02,super,2K,adjective,great,appropriate,NA,,careful,careful,3,He did a super good job.,SVO,great sense forced by 'super good job',,job-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i02,super,2K,adjective,great,inappropriate,a_selectional,b_collocation,careful,careful,1,That was a super nice cloud.,SVC,super + 'nice cloud' non-collocate; super mostly precedes evaluative contexts (nice day/job/idea/party/friend),minority-sense. This is fragile; reviewer flag. 'super cloud' can be parsed as 'really cloudy'.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i02,super,2K,adjective,great,inappropriate,a_selectional,b_collocation,careful,careful,2,That was a super fun rainbow.,SVC,'super fun rainbow' non-collocate; super + evaluable-experience head (day/party/idea/movie) standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i02,super,2K,adjective,great,inappropriate,a_selectional,b_collocation,careful,careful,3,He did a super good tomato.,SVO,'super good tomato' non-collocate in evaluative sense; super + achievement/event/quality standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,appropriate,NA,,routine,eligible,1,The constant noise bothered her friends.,SVO,happening-all-the-time sense forced by 'constant noise bothered',bleed: 'constant friend' can mean loyal friend. Reviewer flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,appropriate,NA,,routine,eligible,2,The constant noise annoyed many people.,SVO,happening-all-the-time sense forced by 'constant noise annoyed',polysemy: constant=loyal. Using noise-frame.,noise-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,appropriate,NA,,routine,eligible,3,She lived with constant back pain.,SV-PP,happening-all-the-time sense forced by 'constant back pain',,pain-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,inappropriate,a_selectional,b_collocation,routine,eligible,1,The constant friend bothered her breakfast.,SVO,constant + 'friend' unusual in tested sense (constant noise/pain/pressure/reminder/fear/change standard),bleed: 'constant friend' can mean loyal friend. Reviewer flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,inappropriate,a_selectional,b_collocation,routine,eligible,2,The constant rainbow annoyed many people.,SVO,'constant rainbow' non-collocate; constant + noise/pain/pressure/reminder/fear standard,,modifier-collocate,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,inappropriate,a_selectional,b_collocation,routine,eligible,3,She lived with constant back tomato.,SV-PP,'constant back tomato' non-collocate; constant + ongoing-phenomenon head standard,,modifier-collocate-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i01,rotten,2K,adjective,bad,appropriate,NA,,routine,eligible,1,They threw away the rotten apples.,SVO,bad sense forced by 'threw away' + 'apples','rotten' can be metaphorical (rotten luck). Watch idiom rescue. Reviewer flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i01,rotten,2K,adjective,bad,appropriate,NA,,routine,eligible,2,She smelled the rotten green onion.,SVO,bad sense forced by +organic 'green onion' + 'smelled',,onion-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i01,rotten,2K,adjective,bad,appropriate,NA,,routine,eligible,3,The rotten meat made him sick.,SVO,bad sense forced by +organic 'meat' + 'made him sick',,meat-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i01,rotten,2K,adjective,bad,inappropriate,a_selectional,a_selectional,routine,eligible,1,They threw away the rotten answers.,SVO,rotten requires +organic/+substance; 'answers' is -substance,'rotten' can be metaphorical (rotten luck). Watch idiom rescue. Reviewer flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i01,rotten,2K,adjective,bad,inappropriate,a_selectional,a_selectional,routine,eligible,2,She smelled the rotten green opinion.,SVO,rotten requires +organic/+substance; 'opinion' is -substance abstract,,substance-violation,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i01,rotten,2K,adjective,bad,inappropriate,a_selectional,a_selectional,routine,eligible,3,The rotten number made him sick.,SVO,rotten requires +organic; 'number' is -organic abstract,,substance-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i02,smooth,2K,adjective,not rough,appropriate,NA,,careful,careful,1,The table had a smooth surface.,SVO,not-rough sense forced by 'table' (+concrete) + 'surface',marginal: 'poem has a smooth flow' is natural. Reviewer may reject; flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i02,smooth,2K,adjective,not rough,appropriate,NA,,careful,careful,2,He touched the smooth glass carefully.,SVO-adv,not-rough sense forced by +tangible 'glass' + 'touched',,touch-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i02,smooth,2K,adjective,not rough,appropriate,NA,,careful,careful,3,The smooth stone lay on sand.,SV-PP,not-rough sense forced by +tangible 'stone' + 'on sand',,stone-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i02,smooth,2K,adjective,not rough,inappropriate,a_selectional,a_selectional,careful,careful,1,The poem had a smooth surface.,SVO,"'poem' is -concrete, so 'smooth surface' on a poem violates +tactile_concrete selection",marginal: 'poem has a smooth flow' is natural. Reviewer may reject; flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i02,smooth,2K,adjective,not rough,inappropriate,a_selectional,a_selectional,careful,careful,2,He touched the smooth idea carefully.,SVO-adv,smooth (tactile) requires +concrete/+tangible; 'idea' is -tangible,,concrete-violation,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i02,smooth,2K,adjective,not rough,inappropriate,a_selectional,a_selectional,careful,careful,3,The smooth promise lay on sand.,SV-PP,smooth (tactile) requires +tangible; 'promise' is abstract -tangible,,concrete-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i03,junior,2K,adjective,younger in position,appropriate,NA,,careful,careful,1,He met the junior staff today.,SVO,younger-in-position sense forced by 'staff' (+human hierarchy),,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i03,junior,2K,adjective,younger in position,appropriate,NA,,careful,careful,2,The junior worker finished early today.,SVO-adv,younger-in-position sense forced by 'junior worker' + 'finished early',,worker-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i03,junior,2K,adjective,younger in position,appropriate,NA,,careful,careful,3,She hired a junior sales assistant.,SVO,younger-in-position sense forced by 'hired a junior sales assistant',,sales-frame,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i03,junior,2K,adjective,younger in position,inappropriate,a_selectional,a_selectional,careful,careful,1,He met the junior river today.,SVO,junior requires +human/+hierarchical; 'river' is -human,,draft-v1,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i03,junior,2K,adjective,younger in position,inappropriate,a_selectional,a_selectional,careful,careful,2,The junior mountain finished early today.,SVO-adv,junior requires +human/+hierarchical; 'mountain' is -hierarchical natural feature,,hierarchical-violation,claude-opus-drafting-v1-2026-04-19
uvlt_2k_t10_i03,junior,2K,adjective,younger in position,inappropriate,a_selectional,a_selectional,careful,careful,3,She hired a junior sunset assistant.,SVO,junior requires +human-role; 'sunset' is -human,,hierarchical-violation-2,claude-opus-drafting-v1-2026-04-19
uvlt_3k_t01_i01,behavior,3K,noun,actions,appropriate,NA,,routine,eligible,1,His behavior changed after the meeting.,SVC/SV (app); SV-Adj (inapp differs — keeping frames close),actions sense forced by possessive + 'changed',synesthesia rescue risk (spec §3.4 poverty example). Reviewer flag.,draft-v1,claude-opus-drafting-v1-2026-04-19
