group_id,item_id,target_word,target_level,target_POS,tested_sense_desc,condition,foil_type,foil_subtype,review_priority,candidate_id,approach_label,sentence_text,syntactic_frame,rationale,known_risks,r1_q1,r1_q2,r1_q3,r1_q4,r1_notes,r2_q1,r2_q2,r2_q3,r2_q4,r2_notes,r1_best_candidate,r1_blend_spec,r1_group_notes,r2_best_candidate,r2_blend_spec,r2_group_notes,adjudication_final_candidate,adjudication_notes
uvlt_2k_t06_i03_inapp,uvlt_2k_t06_i03,seek,2K,verb,look for,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,He sought laughter from his father.,SVO-PP,seek + direct obj 'laughter' non-collocate (seek advice/help/approval/justice/support standard),spec example verbatim (§3.4 b3).,,,,,,,,,,,,,,,,,,
uvlt_2k_t06_i03_inapp,uvlt_2k_t06_i03,seek,2K,verb,look for,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,They sought thunder after the trial.,SVO-PP,'seek thunder' non-collocate; seek justice/advice/help/approval/support standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t06_i03_inapp,uvlt_2k_t06_i03,seek,2K,verb,look for,inappropriate,b_collocation,b_collocation,routine,3,object-collocate-2,She sought rainbow from her teacher.,SVO-PP,'seek rainbow' non-collocate; seek + +desirable-abstract standard (advice/help/permission),,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i01_app,uvlt_2k_t07_i01,contain,2K,verb,have something inside,appropriate,NA,,routine,1,draft-v1,The box contains three old books.,SVO,have-inside sense forced by 'box' + countable obj,FAIL-MODE-4 risk: 'loud ideas' may drive the oddness rather than contain-ideas. Flagging prominently.,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i01_app,uvlt_2k_t07_i01,contain,2K,verb,have something inside,appropriate,NA,,routine,2,drawer-subj,The drawer contained several old coins.,SVO,have-inside sense forced by +container 'drawer' + +physical obj 'coins',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i01_app,uvlt_2k_t07_i01,contain,2K,verb,have something inside,appropriate,NA,,routine,3,jar-subj,That jar contains dry red beans.,SVO,have-inside sense forced by +container 'jar' + 'dry red beans',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i01_inapp,uvlt_2k_t07_i01,contain,2K,verb,have something inside,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,The box contains three loud ideas.,SVO,contain + 'ideas' (+abstract) non-collocate for +physical_container subject; also 'loud ideas' unusual,FAIL-MODE-4 risk: 'loud ideas' may drive the oddness rather than contain-ideas. Flagging prominently.,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i01_inapp,uvlt_2k_t07_i01,contain,2K,verb,have something inside,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,The drawer contained several old songs.,SVO,contain (+physical container) + 'songs' (-physical) non-collocate direct obj; contain + physical items standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i01_inapp,uvlt_2k_t07_i01,contain,2K,verb,have something inside,inappropriate,b_collocation,b_collocation,routine,3,object-collocate-2,That jar contains dry red whispers.,SVO,'contain whispers' non-collocate; jar contains + liquid/solid tangible items,,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i02_app,uvlt_2k_t07_i02,search,2K,verb,look for,appropriate,NA,,routine,1,draft-v1,She searched the room for keys.,SVO-PP,look-for sense forced by 'room for keys',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i02_app,uvlt_2k_t07_i02,search,2K,verb,look for,appropriate,NA,,routine,2,police-subj,Police searched the forest for clues.,SVO-PP,look-for sense forced by 'police searched' + 'forest for clues',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i02_app,uvlt_2k_t07_i02,search,2K,verb,look for,appropriate,NA,,routine,3,bag-obj,He searched his bag for keys.,SVO-PP,look-for sense forced by 'searched his bag for keys',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i02_inapp,uvlt_2k_t07_i02,search,2K,verb,look for,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She searched the room for songs.,SVO-PP,search for + 'songs' in physical room non-collocate (search for keys/information/answers/clues/truth standard),,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i02_inapp,uvlt_2k_t07_i02,search,2K,verb,look for,inappropriate,b_collocation,b_collocation,routine,2,prep-collocate,Police searched the forest for whispers.,SVO-PP,'search forest for whispers' non-collocate; search for clues/evidence/missing standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i02_inapp,uvlt_2k_t07_i02,search,2K,verb,look for,inappropriate,b_collocation,b_collocation,routine,3,prep-collocate-2,He searched his bag for thunder.,SVO-PP,'search bag for thunder' non-collocate; search for + tangible/findable item standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i03_app,uvlt_2k_t07_i03,avoid,2K,verb,try not to do,appropriate,NA,,routine,1,draft-v1,She avoided heavy traffic every morning.,SVO-temporal,try-not-to-do sense forced by 'heavy traffic' + habitual,,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i03_app,uvlt_2k_t07_i03,avoid,2K,verb,try not to do,appropriate,NA,,routine,2,customer-obj,She avoided the rude customer today.,SVO-temporal,try-not-to-do sense forced by 'avoided' + 'rude customer today',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i03_app,uvlt_2k_t07_i03,avoid,2K,verb,try not to do,appropriate,NA,,routine,3,eye-contact,He avoided eye contact with her.,SVO-PP,try-not-to-do sense forced by 'avoided eye contact with her',,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i03_inapp,uvlt_2k_t07_i03,avoid,2K,verb,try not to do,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She avoided heavy triangles every morning.,SVO-temporal,avoid + 'triangles' non-collocate (avoid traffic/conflict/mistakes/problems/eye contact standard),,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i03_inapp,uvlt_2k_t07_i03,avoid,2K,verb,try not to do,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,She avoided the rude thunder today.,SVO-temporal,'avoid thunder' non-collocate as person/action obj; avoid traffic/conflict/problems/mistakes standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t07_i03_inapp,uvlt_2k_t07_i03,avoid,2K,verb,try not to do,inappropriate,b_collocation,b_collocation,routine,3,modifier-collocate,He avoided triangle contact with her.,SVO-PP,'triangle contact' non-collocate; avoid eye/physical/body/direct contact standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i01_app,uvlt_2k_t08_i01,receive,2K,verb,get something,appropriate,NA,,routine,1,draft-v1,She received a nice birthday gift.,SVO,get-something sense forced by 'nice birthday gift',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i01_app,uvlt_2k_t08_i01,receive,2K,verb,get something,appropriate,NA,,routine,2,email-obj,He received a kind email today.,SVO-temporal,get-something sense forced by 'received' + 'kind email today',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i01_app,uvlt_2k_t08_i01,receive,2K,verb,get something,appropriate,NA,,routine,3,flowers-obj,She received many flowers at work.,SVO-PP,get-something sense forced by 'received' + 'many flowers at work',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i01_inapp,uvlt_2k_t08_i01,receive,2K,verb,get something,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,She received a nice birthday sky.,SVO,receive + 'sky' non-collocate (receive gift/letter/email/call/message/award standard),,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i01_inapp,uvlt_2k_t08_i01,receive,2K,verb,get something,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,He received a kind thunder today.,SVO-temporal,'receive thunder' non-collocate; receive gift/letter/email/call/message/award standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i01_inapp,uvlt_2k_t08_i01,receive,2K,verb,get something,inappropriate,b_collocation,b_collocation,routine,3,object-collocate-2,She received many rainbows at work.,SVO-PP,'receive rainbows' non-collocate; receive + tangible/transferable items standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i02_app,uvlt_2k_t08_i02,bump,2K,verb,hit gently,appropriate,NA,,routine,1,draft-v1,He bumped his knee on the desk.,SVO-PP,hit-gently sense forced by 'knee on desk',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i02_app,uvlt_2k_t08_i02,bump,2K,verb,hit gently,appropriate,NA,,routine,2,head-obj,She bumped her head against wood.,SVO-PP,hit-gently sense forced by 'bumped her head against wood',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i02_app,uvlt_2k_t08_i02,bump,2K,verb,hit gently,appropriate,NA,,routine,3,elbow-obj,He bumped his elbow on ice.,SVO-PP,hit-gently sense forced by 'bumped his elbow on ice',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i02_inapp,uvlt_2k_t08_i02,bump,2K,verb,hit gently,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,He bumped his dream on the desk.,SVO-PP,bump + 'dream' as obj non-collocate (bump head/knee/elbow/into someone standard),,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i02_inapp,uvlt_2k_t08_i02,bump,2K,verb,hit gently,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,She bumped her silence against wood.,SVO-PP,'bump silence' non-collocate; bump body part (head/elbow/knee/shoulder/into-something) standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i02_inapp,uvlt_2k_t08_i02,bump,2K,verb,hit gently,inappropriate,b_collocation,b_collocation,routine,3,object-collocate-2,He bumped his rainbow on ice.,SVO-PP,'bump rainbow' non-collocate; bump + body part against surface standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i03_app,uvlt_2k_t08_i03,include,2K,verb,have as part of something,appropriate,NA,,routine,1,draft-v1,The price includes all the drinks.,SVO,have-as-part sense forced by 'price includes all the',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i03_app,uvlt_2k_t08_i03,include,2K,verb,have as part of something,appropriate,NA,,routine,2,menu-subj,The menu includes several hot dishes.,SVO,have-as-part sense forced by 'menu includes' + 'several hot dishes',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i03_app,uvlt_2k_t08_i03,include,2K,verb,have as part of something,appropriate,NA,,routine,3,plan-subj,Our plan includes safety and rest.,SVO,have-as-part sense forced by 'our plan includes safety and rest',,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i03_inapp,uvlt_2k_t08_i03,include,2K,verb,have as part of something,inappropriate,b_collocation,b_collocation,routine,1,draft-v1,The price includes all the whispers.,SVO,include + 'whispers' non-collocate (include tax/fees/meals/drinks/breakfast standard in this price context),,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i03_inapp,uvlt_2k_t08_i03,include,2K,verb,have as part of something,inappropriate,b_collocation,b_collocation,routine,2,object-collocate,The menu includes several hot whispers.,SVO,'menu includes whispers' non-collocate; menu includes dishes/items/drinks/options standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t08_i03_inapp,uvlt_2k_t08_i03,include,2K,verb,have as part of something,inappropriate,b_collocation,b_collocation,routine,3,object-collocate-2,Our plan includes thunder and rest.,SVO,'plan includes thunder' non-collocate; include tax/fees/meals/stages/components standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i01_app,uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,appropriate,NA,,routine,1,draft-v1,She was proud of her daughter.,SVC-PP,feeling-good sense forced by 'of her daughter' (+human),,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i01_app,uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,appropriate,NA,,routine,2,team-frame,He was proud of his team.,SVC-PP,feeling-good sense forced by '+human' + 'of his team',,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i01_app,uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,appropriate,NA,,routine,3,felt-frame,She felt proud of her project.,SV-PP,feeling-good sense forced by +human subj + 'project',,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i01_inapp,uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,She was proud of her pencil.,SVC-PP,proud of + 'pencil' (+ordinary_object) violates +achievement/+worthwhile obj selection,,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i01_inapp,uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,inappropriate,a_selectional,a_selectional,routine,2,worthwhile-violation,He was proud of his pencil.,SVC-PP,proud of + +achievement/+worthwhile required; 'pencil' is -worthwhile/ordinary,,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i01_inapp,uvlt_2k_t09_i01,proud,2K,adjective,feeling good about what you have done,inappropriate,a_selectional,a_selectional,routine,3,worthwhile-violation-2,She felt proud of her rainbow.,SV-PP,"proud of + 'rainbow' (natural phenomenon, not personal achievement) violates +personal-achievement selection",,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i02_app,uvlt_2k_t09_i02,super,2K,adjective,great,appropriate,NA,,careful,1,draft-v1,That was a super nice day.,SVC,great sense forced by 'super' as intensifier + 'nice day',minority-sense. This is fragile; reviewer flag. 'super cloud' can be parsed as 'really cloudy'.,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i02_app,uvlt_2k_t09_i02,super,2K,adjective,great,appropriate,NA,,careful,2,party-copula,That was a super fun party.,SVC,great sense forced by 'super fun party',fragile target; minority-sense (superior).,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i02_app,uvlt_2k_t09_i02,super,2K,adjective,great,appropriate,NA,,careful,3,job-frame,He did a super good job.,SVO,great sense forced by 'super good job',,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i02_inapp,uvlt_2k_t09_i02,super,2K,adjective,great,inappropriate,a_selectional,b_collocation,careful,1,draft-v1,That was a super nice cloud.,SVC,super + 'nice cloud' non-collocate; super mostly precedes evaluative contexts (nice day/job/idea/party/friend),minority-sense. This is fragile; reviewer flag. 'super cloud' can be parsed as 'really cloudy'.,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i02_inapp,uvlt_2k_t09_i02,super,2K,adjective,great,inappropriate,a_selectional,b_collocation,careful,2,modifier-collocate,That was a super fun rainbow.,SVC,'super fun rainbow' non-collocate; super + evaluable-experience head (day/party/idea/movie) standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i02_inapp,uvlt_2k_t09_i02,super,2K,adjective,great,inappropriate,a_selectional,b_collocation,careful,3,modifier-collocate-2,He did a super good tomato.,SVO,'super good tomato' non-collocate in evaluative sense; super + achievement/event/quality standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i03_app,uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,appropriate,NA,,routine,1,draft-v1,The constant noise bothered her friends.,SVO,happening-all-the-time sense forced by 'constant noise bothered',bleed: 'constant friend' can mean loyal friend. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i03_app,uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,appropriate,NA,,routine,2,noise-frame,The constant noise annoyed many people.,SVO,happening-all-the-time sense forced by 'constant noise annoyed',polysemy: constant=loyal. Using noise-frame.,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i03_app,uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,appropriate,NA,,routine,3,pain-frame,She lived with constant back pain.,SV-PP,happening-all-the-time sense forced by 'constant back pain',,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i03_inapp,uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,inappropriate,a_selectional,b_collocation,routine,1,draft-v1,The constant friend bothered her breakfast.,SVO,constant + 'friend' unusual in tested sense (constant noise/pain/pressure/reminder/fear/change standard),bleed: 'constant friend' can mean loyal friend. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i03_inapp,uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,inappropriate,a_selectional,b_collocation,routine,2,modifier-collocate,The constant rainbow annoyed many people.,SVO,'constant rainbow' non-collocate; constant + noise/pain/pressure/reminder/fear standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t09_i03_inapp,uvlt_2k_t09_i03,constant,2K,adjective,happening all the time,inappropriate,a_selectional,b_collocation,routine,3,modifier-collocate-2,She lived with constant back tomato.,SV-PP,'constant back tomato' non-collocate; constant + ongoing-phenomenon head standard,,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i01_app,uvlt_2k_t10_i01,rotten,2K,adjective,bad,appropriate,NA,,routine,1,draft-v1,They threw away the rotten apples.,SVO,bad sense forced by 'threw away' + 'apples','rotten' can be metaphorical (rotten luck). Watch idiom rescue. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i01_app,uvlt_2k_t10_i01,rotten,2K,adjective,bad,appropriate,NA,,routine,2,onion-frame,She smelled the rotten green onion.,SVO,bad sense forced by +organic 'green onion' + 'smelled',,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i01_app,uvlt_2k_t10_i01,rotten,2K,adjective,bad,appropriate,NA,,routine,3,meat-frame,The rotten meat made him sick.,SVO,bad sense forced by +organic 'meat' + 'made him sick',,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i01_inapp,uvlt_2k_t10_i01,rotten,2K,adjective,bad,inappropriate,a_selectional,a_selectional,routine,1,draft-v1,They threw away the rotten answers.,SVO,rotten requires +organic/+substance; 'answers' is -substance,'rotten' can be metaphorical (rotten luck). Watch idiom rescue. Reviewer flag.,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i01_inapp,uvlt_2k_t10_i01,rotten,2K,adjective,bad,inappropriate,a_selectional,a_selectional,routine,2,substance-violation,She smelled the rotten green opinion.,SVO,rotten requires +organic/+substance; 'opinion' is -substance abstract,,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i01_inapp,uvlt_2k_t10_i01,rotten,2K,adjective,bad,inappropriate,a_selectional,a_selectional,routine,3,substance-violation-2,The rotten number made him sick.,SVO,rotten requires +organic; 'number' is -organic abstract,,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i02_app,uvlt_2k_t10_i02,smooth,2K,adjective,not rough,appropriate,NA,,careful,1,draft-v1,The table had a smooth surface.,SVO,not-rough sense forced by 'table' (+concrete) + 'surface',marginal: 'poem has a smooth flow' is natural. Reviewer may reject; flag.,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i02_app,uvlt_2k_t10_i02,smooth,2K,adjective,not rough,appropriate,NA,,careful,2,touch-frame,He touched the smooth glass carefully.,SVO-adv,not-rough sense forced by +tangible 'glass' + 'touched',,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i02_app,uvlt_2k_t10_i02,smooth,2K,adjective,not rough,appropriate,NA,,careful,3,stone-frame,The smooth stone lay on sand.,SV-PP,not-rough sense forced by +tangible 'stone' + 'on sand',,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i02_inapp,uvlt_2k_t10_i02,smooth,2K,adjective,not rough,inappropriate,a_selectional,a_selectional,careful,1,draft-v1,The poem had a smooth surface.,SVO,"'poem' is -concrete, so 'smooth surface' on a poem violates +tactile_concrete selection",marginal: 'poem has a smooth flow' is natural. Reviewer may reject; flag.,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i02_inapp,uvlt_2k_t10_i02,smooth,2K,adjective,not rough,inappropriate,a_selectional,a_selectional,careful,2,concrete-violation,He touched the smooth idea carefully.,SVO-adv,smooth (tactile) requires +concrete/+tangible; 'idea' is -tangible,,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i02_inapp,uvlt_2k_t10_i02,smooth,2K,adjective,not rough,inappropriate,a_selectional,a_selectional,careful,3,concrete-violation-2,The smooth promise lay on sand.,SV-PP,smooth (tactile) requires +tangible; 'promise' is abstract -tangible,,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i03_app,uvlt_2k_t10_i03,junior,2K,adjective,younger in position,appropriate,NA,,careful,1,draft-v1,He met the junior staff today.,SVO,younger-in-position sense forced by 'staff' (+human hierarchy),,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i03_app,uvlt_2k_t10_i03,junior,2K,adjective,younger in position,appropriate,NA,,careful,2,worker-frame,The junior worker finished early today.,SVO-adv,younger-in-position sense forced by 'junior worker' + 'finished early',,,,,,,,,,,,,,,,,,,
uvlt_2k_t10_i03_app,uvlt_2k_t10_i03,junior,2K,adjective,younger in position,appropriate,NA,,careful,3,sales-frame,She hired a junior sales assistant.,SVO,younger-in-position sense forced by 'hired a junior sales assistant',,,,,,,,,,,,,,,,,,,
